item	cond	subject	rt	region.id	correct_answer	accuracy
5	d	2m20	500	hd3	Y	1
5	d	2m20	469	hd2	Y	1
5	d	2m20	453	head	Y	1
5	d	2m20	266	Adv	Y	1
5	d	2m20	281	V	Y	1
5	d	2m20	344	N	Y	1
5	d	2m20	500	FreqP	Y	1
5	d	2m20	250	Det+CL	Y	1
5	d	2m20	234	VN	Y	1
5	d	2m20	375	DE	Y	1
5	d	2m20	531	hd1	Y	1
5	d	2m4	594	hd1	Y	1
5	d	2m4	516	FreqP	Y	1
5	d	2m4	453	Adv	Y	1
5	d	2m4	422	N	Y	1
5	d	2m4	547	V	Y	1
5	d	2m4	484	hd2	Y	1
5	d	2m4	703	hd3	Y	1
5	d	2m4	468	VN	Y	1
5	d	2m4	390	DE	Y	1
5	d	2m4	2813	head	Y	1
5	d	2m4	500	Det+CL	Y	1
5	d	2m8	500	V	Y	1
5	d	2m8	421	N	Y	1
5	d	2m8	531	hd1	Y	1
5	d	2m8	547	head	Y	1
5	d	2m8	484	FreqP	Y	1
5	d	2m8	406	Adv	Y	1
5	d	2m8	391	Det+CL	Y	1
5	d	2m8	485	DE	Y	1
5	d	2m8	422	VN	Y	1
5	d	2m8	641	hd3	Y	1
5	d	2m8	484	hd2	Y	1
6	a	1m12	344	hd3	N	1
6	a	1m12	579	Det+CL	N	1
6	a	1m12	94	hd1	N	1
6	a	1m12	172	head	N	1
6	a	1m12	328	hd4	N	1
6	a	1m12	844	VN	N	1
6	a	1m12	265	DE	N	1
6	a	1m12	328	FreqP	N	1
6	a	1m12	469	hd5	N	1
6	a	1m12	484	hd2	N	1
6	a	1m12	3671	Adv	N	1
6	a	1m16	860	DE	N	1
6	a	1m16	281	Det+CL	N	1
6	a	1m16	562	VN	N	1
6	a	1m16	297	Adv	N	1
6	a	1m16	610	hd2	N	1
6	a	1m16	1875	hd1	N	1
6	a	1m16	484	hd3	N	1
6	a	1m16	1078	hd5	N	1
6	a	1m16	343	head	N	1
6	a	1m16	609	FreqP	N	1
6	a	1m16	375	hd4	N	1
6	a	1m20	438	Adv	N	1
6	a	1m20	640	hd3	N	1
6	a	1m20	766	hd5	N	1
6	a	1m20	359	FreqP	N	1
6	a	1m20	469	VN	N	1
6	a	1m20	547	hd2	N	1
6	a	1m20	390	Det+CL	N	1
6	a	1m20	344	hd1	N	1
6	a	1m20	359	head	N	1
6	a	1m20	313	DE	N	1
6	a	1m20	422	hd4	N	1
6	a	1m24	266	hd2	Y	0
6	a	1m24	453	hd3	Y	0
6	a	1m24	594	head	Y	0
6	a	1m24	328	hd1	Y	0
6	a	1m24	453	VN	Y	0
6	a	1m24	312	DE	Y	0
6	a	1m24	656	hd5	Y	0
6	a	1m24	594	Det+CL	Y	0
6	a	1m24	437	Adv	Y	0
6	a	1m24	375	FreqP	Y	0
6	a	1m24	359	hd4	Y	0
6	a	1m4	500	head	N	1
6	a	1m4	609	Det+CL	N	1
6	a	1m4	500	hd1	N	1
6	a	1m4	1032	hd5	N	1
6	a	1m4	672	Adv	N	1
6	a	1m4	546	hd4	N	1
6	a	1m4	469	DE	N	1
6	a	1m4	422	FreqP	N	1
6	a	1m4	438	VN	N	1
6	a	1m4	532	hd3	N	1
6	a	1m4	718	hd2	N	1
6	a	1m8	1843	Adv	N	1
6	a	1m8	2672	hd3	N	1
6	a	1m8	750	DE	N	1
6	a	1m8	1359	hd1	N	1
6	a	1m8	1781	FreqP	N	1
6	a	1m8	797	Det+CL	N	1
6	a	1m8	1953	head	N	1
6	a	1m8	1422	VN	N	1
6	a	1m8	985	hd4	N	1
6	a	1m8	2750	hd2	N	1
6	a	1m8	796	hd5	N	1
6	a	2m12	781	hd5	N	1
6	a	2m12	266	hd4	N	1
6	a	2m12	1453	FreqP	N	1
6	a	2m12	203	Det+CL	N	1
6	a	2m12	391	hd3	N	1
6	a	2m12	265	head	N	1
6	a	2m12	531	VN	N	1
6	a	2m12	282	Adv	N	1
6	a	2m12	360	DE	N	1
6	a	2m12	344	hd1	N	1
6	a	2m12	406	hd2	N	1
6	a	2m16	484	DE	Y	0
6	a	2m16	359	hd1	Y	0
6	a	2m16	297	hd3	Y	0
6	a	2m16	297	Det+CL	Y	0
6	a	2m16	328	hd4	Y	0
6	a	2m16	313	hd2	Y	0
6	a	2m16	328	VN	Y	0
6	a	2m16	344	head	Y	0
6	a	2m16	422	FreqP	Y	0
6	a	2m16	453	Adv	Y	0
6	a	2m16	625	hd5	Y	0
6	a	2m20	484	hd2	N	1
6	a	2m20	437	Det+CL	N	1
6	a	2m20	516	hd1	N	1
6	a	2m20	515	head	N	1
6	a	2m20	547	DE	N	1
6	a	2m20	625	FreqP	N	1
6	a	2m20	969	hd5	N	1
6	a	2m20	500	VN	N	1
6	a	2m20	406	hd3	N	1
6	a	2m20	360	hd4	N	1
6	a	2m20	500	Adv	N	1
6	a	2m4	485	hd2	N	1
6	a	2m4	454	head	N	1
6	a	2m4	375	DE	N	1
6	a	2m4	734	hd5	N	1
6	a	2m4	406	hd3	N	1
6	a	2m4	812	FreqP	N	1
6	a	2m4	563	Adv	N	1
6	a	2m4	516	VN	N	1
6	a	2m4	359	Det+CL	N	1
6	a	2m4	406	hd4	N	1
6	a	2m4	515	hd1	N	1
6	a	2m8	312	DE	Y	0
6	a	2m8	438	Adv	Y	0
6	a	2m8	282	hd1	Y	0
6	a	2m8	282	FreqP	Y	0
6	a	2m8	296	hd2	Y	0
6	a	2m8	313	hd3	Y	0
6	a	2m8	281	head	Y	0
6	a	2m8	265	hd5	Y	0
6	a	2m8	266	hd4	Y	0
6	a	2m8	250	Det+CL	Y	0
6	a	2m8	281	VN	Y	0
6	b	1m1	485	VN	Y	1
6	b	1m1	281	hd2	Y	1
6	b	1m1	328	Det+CL	Y	1
6	b	1m1	438	FreqP	Y	1
6	b	1m1	359	DE	Y	1
6	b	1m1	328	head	Y	1
6	b	1m1	297	hd4	Y	1
6	b	1m1	500	hd5	Y	1
6	b	1m1	313	hd3	Y	1
6	b	1m1	422	Adv	Y	1
6	b	1m1	250	hd1	Y	1
6	b	1m13	313	VN	Y	1
6	b	1m13	219	hd5	Y	1
6	b	1m13	219	hd4	Y	1
6	b	1m13	719	FreqP	Y	1
6	b	1m13	234	hd1	Y	1
6	b	1m13	297	Adv	Y	1
6	b	1m13	219	hd2	Y	1
6	b	1m13	359	Det+CL	Y	1
6	b	1m13	266	DE	Y	1
6	b	1m13	250	hd3	Y	1
6	b	1m13	203	head	Y	1
6	b	1m17	421	VN	Y	1
6	b	1m17	562	FreqP	Y	1
6	b	1m17	390	head	Y	1
6	b	1m17	391	hd3	Y	1
6	b	1m17	422	hd1	Y	1
6	b	1m17	343	hd4	Y	1
6	b	1m17	688	hd5	Y	1
6	b	1m17	344	hd2	Y	1
6	b	1m17	563	Adv	Y	1
6	b	1m17	407	DE	Y	1
6	b	1m17	344	Det+CL	Y	1
6	b	1m21	344	Det+CL	Y	1
6	b	1m21	468	Adv	Y	1
6	b	1m21	422	head	Y	1
6	b	1m21	344	hd4	Y	1
6	b	1m21	531	hd5	Y	1
6	b	1m21	406	DE	Y	1
6	b	1m21	390	hd1	Y	1
6	b	1m21	421	hd3	Y	1
6	b	1m21	610	FreqP	Y	1
6	b	1m21	453	VN	Y	1
6	b	1m21	407	hd2	Y	1
6	b	1m25	422	hd4	Y	1
6	b	1m25	407	hd1	Y	1
6	b	1m25	1062	head	Y	1
6	b	1m25	422	FreqP	Y	1
6	b	1m25	609	hd5	Y	1
6	b	1m25	469	VN	Y	1
6	b	1m25	468	DE	Y	1
6	b	1m25	547	Det+CL	Y	1
6	b	1m25	578	hd2	Y	1
6	b	1m25	1297	Adv	Y	1
6	b	1m25	422	hd3	Y	1
6	b	1m5	297	Det+CL	Y	1
6	b	1m5	265	DE	Y	1
6	b	1m5	266	FreqP	Y	1
6	b	1m5	281	hd4	Y	1
6	b	1m5	250	hd2	Y	1
6	b	1m5	265	Adv	Y	1
6	b	1m5	266	VN	Y	1
6	b	1m5	375	hd5	Y	1
6	b	1m5	250	hd1	Y	1
6	b	1m5	266	head	Y	1
6	b	1m5	297	hd3	Y	1
6	b	1m9	672	FreqP	N	0
6	b	1m9	531	VN	N	0
6	b	1m9	453	hd4	N	0
6	b	1m9	609	head	N	0
6	b	1m9	468	hd2	N	0
6	b	1m9	485	DE	N	0
6	b	1m9	516	hd1	N	0
6	b	1m9	391	hd3	N	0
6	b	1m9	1219	hd5	N	0
6	b	1m9	422	Adv	N	0
6	b	1m9	407	Det+CL	N	0
6	b	2m1	500	FreqP	Y	1
6	b	2m1	391	hd1	Y	1
6	b	2m1	406	Adv	Y	1
6	b	2m1	500	head	Y	1
6	b	2m1	531	Det+CL	Y	1
6	b	2m1	640	DE	Y	1
6	b	2m1	422	hd3	Y	1
6	b	2m1	391	hd4	Y	1
6	b	2m1	391	VN	Y	1
6	b	2m1	359	hd2	Y	1
6	b	2m1	531	hd5	Y	1
6	b	2m13	469	hd4	Y	1
6	b	2m13	797	hd1	Y	1
6	b	2m13	468	hd3	Y	1
6	b	2m13	594	hd2	Y	1
6	b	2m13	734	hd5	Y	1
6	b	2m13	375	Det+CL	Y	1
6	b	2m13	375	Adv	Y	1
6	b	2m13	594	head	Y	1
6	b	2m13	765	FreqP	Y	1
6	b	2m13	453	DE	Y	1
6	b	2m13	406	VN	Y	1
6	b	2m17	531	FreqP	Y	1
6	b	2m17	875	hd5	Y	1
6	b	2m17	672	Det+CL	Y	1
6	b	2m17	687	hd2	Y	1
6	b	2m17	1797	hd1	Y	1
6	b	2m17	1688	hd3	Y	1
6	b	2m17	453	hd4	Y	1
6	b	2m17	453	head	Y	1
6	b	2m17	406	DE	Y	1
6	b	2m17	562	VN	Y	1
6	b	2m17	516	Adv	Y	1
6	b	2m21	313	Det+CL	Y	1
6	b	2m21	297	Adv	Y	1
6	b	2m21	453	head	Y	1
6	b	2m21	453	hd4	Y	1
6	b	2m21	343	VN	Y	1
6	b	2m21	437	hd3	Y	1
6	b	2m21	781	hd1	Y	1
6	b	2m21	907	hd5	Y	1
6	b	2m21	1063	hd2	Y	1
6	b	2m21	438	FreqP	Y	1
6	b	2m21	360	DE	Y	1
6	b	2m5	484	hd1	Y	1
6	b	2m5	328	DE	Y	1
6	b	2m5	406	Det+CL	Y	1
6	b	2m5	422	hd4	Y	1
6	b	2m5	297	FreqP	Y	1
6	b	2m5	438	VN	Y	1
6	b	2m5	453	head	Y	1
6	b	2m5	344	hd2	Y	1
6	b	2m5	281	Adv	Y	1
6	b	2m5	1140	hd5	Y	1
6	b	2m5	391	hd3	Y	1
6	b	2m9	1141	VN	Y	1
6	b	2m9	391	hd4	Y	1
6	b	2m9	797	FreqP	Y	1
6	b	2m9	437	head	Y	1
6	b	2m9	609	hd3	Y	1
6	b	2m9	1359	hd5	Y	1
6	b	2m9	562	hd2	Y	1
6	b	2m9	860	Det+CL	Y	1
6	b	2m9	703	DE	Y	1
6	b	2m9	657	hd1	Y	1
6	b	2m9	2406	Adv	Y	1
6	c	1m10	344	hd1	Y	0
6	c	1m10	328	DE	Y	0
6	c	1m10	187	N	Y	0
6	c	1m10	328	FreqP	Y	0
6	c	1m10	281	Det+CL	Y	0
6	c	1m10	328	head	Y	0
6	c	1m10	563	V	Y	0
6	c	1m10	297	hd2	Y	0
6	c	1m10	297	VN	Y	0
6	c	1m10	468	hd3	Y	0
6	c	1m10	406	Adv	Y	0
6	c	1m14	406	V	Y	0
6	c	1m14	313	Det+CL	Y	0
6	c	1m14	453	hd1	Y	0
6	c	1m14	375	VN	Y	0
6	c	1m14	515	FreqP	Y	0
6	c	1m14	563	head	Y	0
6	c	1m14	391	DE	Y	0
6	c	1m14	500	N	Y	0
6	c	1m14	297	Adv	Y	0
6	c	1m14	859	hd3	Y	0
6	c	1m14	391	hd2	Y	0
6	c	1m18	218	Adv	N	1
6	c	1m18	235	hd2	N	1
6	c	1m18	250	DE	N	1
6	c	1m18	562	FreqP	N	1
6	c	1m18	1609	hd1	N	1
6	c	1m18	203	N	N	1
6	c	1m18	407	VN	N	1
6	c	1m18	391	head	N	1
6	c	1m18	671	hd3	N	1
6	c	1m18	250	V	N	1
6	c	1m18	282	Det+CL	N	1
6	c	1m2	500	FreqP	N	1
6	c	1m2	1797	hd3	N	1
6	c	1m2	3141	VN	N	1
6	c	1m2	406	hd1	N	1
6	c	1m2	422	Det+CL	N	1
6	c	1m2	1422	Adv	N	1
6	c	1m2	531	V	N	1
6	c	1m2	500	N	N	1
6	c	1m2	453	DE	N	1
6	c	1m2	1141	hd2	N	1
6	c	1m2	359	head	N	1
6	c	1m22	360	head	N	1
6	c	1m22	313	DE	N	1
6	c	1m22	328	Adv	N	1
6	c	1m22	703	hd3	N	1
6	c	1m22	391	FreqP	N	1
6	c	1m22	406	hd2	N	1
6	c	1m22	422	VN	N	1
6	c	1m22	328	Det+CL	N	1
6	c	1m22	422	V	N	1
6	c	1m22	735	N	N	1
6	c	1m22	359	hd1	N	1
6	c	1m26	375	V	N	1
6	c	1m26	391	DE	N	1
6	c	1m26	344	hd1	N	1
6	c	1m26	578	N	N	1
6	c	1m26	593	hd3	N	1
6	c	1m26	531	VN	N	1
6	c	1m26	406	Det+CL	N	1
6	c	1m26	657	FreqP	N	1
6	c	1m26	454	Adv	N	1
6	c	1m26	313	hd2	N	1
6	c	1m26	890	head	N	1
6	c	1m6	297	head	N	1
6	c	1m6	454	Det+CL	N	1
6	c	1m6	500	V	N	1
6	c	1m6	297	hd2	N	1
6	c	1m6	656	N	N	1
6	c	1m6	546	hd3	N	1
6	c	1m6	547	VN	N	1
6	c	1m6	1407	FreqP	N	1
6	c	1m6	421	DE	N	1
6	c	1m6	360	hd1	N	1
6	c	1m6	421	Adv	N	1
6	c	2m10	485	Det+CL	Y	0
6	c	2m10	516	DE	Y	0
6	c	2m10	1531	V	Y	0
6	c	2m10	391	hd2	Y	0
6	c	2m10	454	Adv	Y	0
6	c	2m10	578	hd3	Y	0
6	c	2m10	672	N	Y	0
6	c	2m10	609	hd1	Y	0
6	c	2m10	953	VN	Y	0
6	c	2m10	703	head	Y	0
6	c	2m10	813	FreqP	Y	0
6	c	2m14	485	head	N	1
6	c	2m14	1546	hd1	N	1
6	c	2m14	579	DE	N	1
6	c	2m14	484	N	N	1
6	c	2m14	438	hd2	N	1
6	c	2m14	688	Adv	N	1
6	c	2m14	406	FreqP	N	1
6	c	2m14	703	VN	N	1
6	c	2m14	516	V	N	1
6	c	2m14	484	Det+CL	N	1
6	c	2m14	422	hd3	N	1
6	c	2m18	1015	N	Y	0
6	c	2m18	500	DE	Y	0
6	c	2m18	703	hd3	Y	0
6	c	2m18	1204	V	Y	0
6	c	2m18	516	hd2	Y	0
6	c	2m18	1125	Adv	Y	0
6	c	2m18	828	VN	Y	0
6	c	2m18	750	hd1	Y	0
6	c	2m18	562	Det+CL	Y	0
6	c	2m18	812	FreqP	Y	0
6	c	2m18	547	head	Y	0
6	c	2m2	422	DE	N	1
6	c	2m2	438	V	N	1
6	c	2m2	1047	FreqP	N	1
6	c	2m2	547	head	N	1
6	c	2m2	469	hd1	N	1
6	c	2m2	421	Det+CL	N	1
6	c	2m2	390	hd2	N	1
6	c	2m2	375	Adv	N	1
6	c	2m2	547	hd3	N	1
6	c	2m2	344	N	N	1
6	c	2m2	1079	VN	N	1
6	c	2m22	406	head	N	1
6	c	2m22	359	Adv	N	1
6	c	2m22	328	VN	N	1
6	c	2m22	797	FreqP	N	1
6	c	2m22	469	N	N	1
6	c	2m22	328	V	N	1
6	c	2m22	375	Det+CL	N	1
6	c	2m22	641	hd3	N	1
6	c	2m22	390	hd1	N	1
6	c	2m22	688	hd2	N	1
6	c	2m22	469	DE	N	1
6	c	2m6	2157	head	Y	0
6	c	2m6	594	Det+CL	Y	0
6	c	2m6	921	N	Y	0
6	c	2m6	797	hd2	Y	0
6	c	2m6	515	DE	Y	0
6	c	2m6	750	V	Y	0
6	c	2m6	1078	VN	Y	0
6	c	2m6	3360	FreqP	Y	0
6	c	2m6	1406	hd1	Y	0
6	c	2m6	1250	Adv	Y	0
6	c	2m6	1797	hd3	Y	0
6	d	1m11	234	V	Y	1
6	d	1m11	359	hd2	Y	1
6	d	1m11	218	Adv	Y	1
6	d	1m11	578	hd3	Y	1
6	d	1m11	265	DE	Y	1
6	d	1m11	219	Det+CL	Y	1
6	d	1m11	375	N	Y	1
6	d	1m11	1313	VN	Y	1
6	d	1m11	500	FreqP	Y	1
6	d	1m11	313	head	Y	1
6	d	1m11	641	hd1	Y	1
6	d	1m15	813	VN	Y	1
6	d	1m15	532	V	Y	1
6	d	1m15	547	Adv	Y	1
6	d	1m15	671	N	Y	1
6	d	1m15	594	hd1	Y	1
6	d	1m15	406	hd2	Y	1
6	d	1m15	1172	hd3	Y	1
6	d	1m15	406	head	Y	1
6	d	1m15	422	FreqP	Y	1
6	d	1m15	391	DE	Y	1
6	d	1m15	468	Det+CL	Y	1
6	d	1m19	328	Adv	Y	1
6	d	1m19	328	V	Y	1
6	d	1m19	328	N	Y	1
6	d	1m19	421	hd2	Y	1
6	d	1m19	2329	hd3	Y	1
6	d	1m19	281	Det+CL	Y	1
6	d	1m19	453	head	Y	1
6	d	1m19	547	FreqP	Y	1
6	d	1m19	407	DE	Y	1
6	d	1m19	610	VN	Y	1
6	d	1m19	922	hd1	Y	1
6	d	1m23	344	hd2	Y	1
6	d	1m23	703	hd3	Y	1
6	d	1m23	375	DE	Y	1
6	d	1m23	500	head	Y	1
6	d	1m23	422	hd1	Y	1
6	d	1m23	688	Det+CL	Y	1
6	d	1m23	531	VN	Y	1
6	d	1m23	640	V	Y	1
6	d	1m23	625	Adv	Y	1
6	d	1m23	922	N	Y	1
6	d	1m23	547	FreqP	Y	1
6	d	1m3	1015	head	Y	1
6	d	1m3	1109	VN	Y	1
6	d	1m3	375	DE	Y	1
6	d	1m3	750	hd3	Y	1
6	d	1m3	454	hd2	Y	1
6	d	1m3	375	hd1	Y	1
6	d	1m3	485	FreqP	Y	1
6	d	1m3	750	N	Y	1
6	d	1m3	578	Adv	Y	1
6	d	1m3	453	Det+CL	Y	1
6	d	1m3	516	V	Y	1
6	d	1m7	2516	N	Y	1
6	d	1m7	594	FreqP	Y	1
6	d	1m7	922	hd1	Y	1
6	d	1m7	1391	hd3	Y	1
6	d	1m7	906	VN	Y	1
6	d	1m7	1078	V	Y	1
6	d	1m7	593	hd2	Y	1
6	d	1m7	859	Det+CL	Y	1
6	d	1m7	1219	Adv	Y	1
6	d	1m7	594	DE	Y	1
6	d	1m7	1125	head	Y	1
6	d	2m11	328	FreqP	Y	1
6	d	2m11	328	hd2	Y	1
6	d	2m11	500	DE	Y	1
6	d	2m11	250	hd1	Y	1
6	d	2m11	313	VN	Y	1
6	d	2m11	344	head	Y	1
6	d	2m11	562	Adv	Y	1
6	d	2m11	422	V	Y	1
6	d	2m11	328	Det+CL	Y	1
6	d	2m11	407	hd3	Y	1
6	d	2m11	4547	N	Y	1
6	d	2m15	407	DE	Y	1
6	d	2m15	1218	FreqP	Y	1
6	d	2m15	391	hd2	Y	1
6	d	2m15	391	VN	Y	1
6	d	2m15	1594	hd3	Y	1
6	d	2m15	453	Det+CL	Y	1
6	d	2m15	390	head	Y	1
6	d	2m15	578	V	Y	1
6	d	2m15	734	N	Y	1
6	d	2m15	344	Adv	Y	1
6	d	2m15	703	hd1	Y	1
6	d	2m19	671	FreqP	N	0
6	d	2m19	422	hd2	N	0
6	d	2m19	359	Adv	N	0
6	d	2m19	1172	VN	N	0
6	d	2m19	375	Det+CL	N	0
6	d	2m19	656	hd3	N	0
6	d	2m19	1281	hd1	N	0
6	d	2m19	407	DE	N	0
6	d	2m19	406	N	N	0
6	d	2m19	282	V	N	0
6	d	2m19	297	head	N	0
6	d	2m23	875	FreqP	Y	1
6	d	2m23	578	hd1	Y	1
6	d	2m23	1609	VN	Y	1
6	d	2m23	532	head	Y	1
6	d	2m23	532	N	Y	1
6	d	2m23	547	hd2	Y	1
6	d	2m23	594	Adv	Y	1
6	d	2m23	468	V	Y	1
6	d	2m23	796	DE	Y	1
6	d	2m23	719	hd3	Y	1
6	d	2m23	422	Det+CL	Y	1
6	d	2m3	562	hd2	Y	1
6	d	2m3	703	Det+CL	Y	1
6	d	2m3	1562	VN	Y	1
6	d	2m3	718	N	Y	1
6	d	2m3	562	head	Y	1
6	d	2m3	828	Adv	Y	1
6	d	2m3	2782	DE	Y	1
6	d	2m3	859	FreqP	Y	1
6	d	2m3	704	hd3	Y	1
6	d	2m3	719	hd1	Y	1
6	d	2m3	657	V	Y	1
6	d	2m7	469	N	Y	1
6	d	2m7	484	head	Y	1
6	d	2m7	407	hd2	Y	1
6	d	2m7	657	DE	Y	1
6	d	2m7	1734	Adv	Y	1
6	d	2m7	485	Det+CL	Y	1
6	d	2m7	687	hd1	Y	1
6	d	2m7	1656	hd3	Y	1
6	d	2m7	765	FreqP	Y	1
6	d	2m7	1281	VN	Y	1
6	d	2m7	453	V	Y	1
7	a	1m11	469	hd5	Y	1
7	a	1m11	453	hd3	Y	1
7	a	1m11	312	hd2	Y	1
7	a	1m11	281	VN	Y	1
7	a	1m11	312	Det+CL	Y	1
7	a	1m11	297	Adv	Y	1
7	a	1m11	266	DE	Y	1
7	a	1m11	266	hd1	Y	1
7	a	1m11	250	FreqP	Y	1
7	a	1m11	313	hd4	Y	1
7	a	1m11	234	head	Y	1
7	a	1m15	407	hd2	Y	1
7	a	1m15	312	hd1	Y	1
7	a	1m15	641	VN	Y	1
7	a	1m15	500	Det+CL	Y	1
7	a	1m15	359	FreqP	Y	1
7	a	1m15	328	hd3	Y	1
7	a	1m15	391	DE	Y	1
7	a	1m15	406	hd4	Y	1
7	a	1m15	562	hd5	Y	1
7	a	1m15	484	Adv	Y	1
7	a	1m15	406	head	Y	1
7	a	1m19	422	DE	Y	1
7	a	1m19	969	FreqP	Y	1
7	a	1m19	344	hd2	Y	1
7	a	1m19	328	VN	Y	1
7	a	1m19	422	head	Y	1
7	a	1m19	875	hd5	Y	1
7	a	1m19	437	hd4	Y	1
7	a	1m19	360	Det+CL	Y	1
7	a	1m19	500	hd3	Y	1
7	a	1m19	313	Adv	Y	1
7	a	1m19	328	hd1	Y	1
7	a	1m23	312	VN	Y	1
7	a	1m23	422	hd1	Y	1
7	a	1m23	500	hd5	Y	1
7	a	1m23	422	DE	Y	1
7	a	1m23	265	FreqP	Y	1
7	a	1m23	391	head	Y	1
7	a	1m23	438	Det+CL	Y	1
7	a	1m23	312	hd2	Y	1
7	a	1m23	406	hd4	Y	1
7	a	1m23	438	hd3	Y	1
7	a	1m23	281	Adv	Y	1
7	a	1m3	469	head	Y	1
7	a	1m3	703	Det+CL	Y	1
7	a	1m3	328	DE	Y	1
7	a	1m3	657	Adv	Y	1
7	a	1m3	391	hd1	Y	1
7	a	1m3	531	VN	Y	1
7	a	1m3	360	hd4	Y	1
7	a	1m3	531	hd5	Y	1
7	a	1m3	437	hd3	Y	1
7	a	1m3	391	hd2	Y	1
7	a	1m3	484	FreqP	Y	1
7	a	1m7	469	VN	Y	1
7	a	1m7	422	hd1	Y	1
7	a	1m7	438	Det+CL	Y	1
7	a	1m7	641	hd5	Y	1
7	a	1m7	500	DE	Y	1
7	a	1m7	1078	hd2	Y	1
7	a	1m7	531	hd4	Y	1
7	a	1m7	563	FreqP	Y	1
7	a	1m7	406	head	Y	1
7	a	1m7	609	hd3	Y	1
7	a	1m7	406	Adv	Y	1
7	a	2m11	344	hd3	Y	1
7	a	2m11	391	Det+CL	Y	1
7	a	2m11	312	VN	Y	1
7	a	2m11	297	hd1	Y	1
7	a	2m11	281	head	Y	1
7	a	2m11	313	FreqP	Y	1
7	a	2m11	312	hd2	Y	1
7	a	2m11	375	Adv	Y	1
7	a	2m11	328	hd4	Y	1
7	a	2m11	360	hd5	Y	1
7	a	2m11	281	DE	Y	1
7	a	2m15	594	FreqP	Y	1
7	a	2m15	375	hd4	Y	1
7	a	2m15	2484	Adv	Y	1
7	a	2m15	453	Det+CL	Y	1
7	a	2m15	328	DE	Y	1
7	a	2m15	1782	VN	Y	1
7	a	2m15	282	head	Y	1
7	a	2m15	360	hd3	Y	1
7	a	2m15	265	hd1	Y	1
7	a	2m15	328	hd2	Y	1
7	a	2m15	593	hd5	Y	1
7	a	2m19	531	hd3	Y	1
7	a	2m19	344	hd4	Y	1
7	a	2m19	562	DE	Y	1
7	a	2m19	281	head	Y	1
7	a	2m19	344	Det+CL	Y	1
7	a	2m19	281	hd5	Y	1
7	a	2m19	297	FreqP	Y	1
7	a	2m19	485	VN	Y	1
7	a	2m19	437	Adv	Y	1
7	a	2m19	266	hd2	Y	1
7	a	2m19	422	hd1	Y	1
7	a	2m23	500	Adv	Y	1
7	a	2m23	484	Det+CL	Y	1
7	a	2m23	516	VN	Y	1
7	a	2m23	391	hd4	Y	1
7	a	2m23	625	head	Y	1
7	a	2m23	438	DE	Y	1
7	a	2m23	547	hd2	Y	1
7	a	2m23	875	hd5	Y	1
7	a	2m23	469	hd1	Y	1
7	a	2m23	484	hd3	Y	1
7	a	2m23	578	FreqP	Y	1
7	a	2m3	578	VN	Y	1
7	a	2m3	1047	hd2	Y	1
7	a	2m3	750	hd5	Y	1
7	a	2m3	469	DE	Y	1
7	a	2m3	390	hd4	Y	1
7	a	2m3	547	head	Y	1
7	a	2m3	640	FreqP	Y	1
7	a	2m3	469	hd1	Y	1
7	a	2m3	468	Det+CL	Y	1
7	a	2m3	719	hd3	Y	1
7	a	2m3	454	Adv	Y	1
7	a	2m7	469	Det+CL	Y	1
7	a	2m7	297	head	Y	1
7	a	2m7	500	VN	Y	1
7	a	2m7	469	hd1	Y	1
7	a	2m7	562	Adv	Y	1
7	a	2m7	391	hd2	Y	1
7	a	2m7	375	DE	Y	1
7	a	2m7	343	FreqP	Y	1
7	a	2m7	469	hd4	Y	1
7	a	2m7	406	hd5	Y	1
7	a	2m7	515	hd3	Y	1
7	b	1m12	360	DE	Y	0
7	b	1m12	421	hd1	Y	0
7	b	1m12	172	head	Y	0
7	b	1m12	407	hd2	Y	0
7	b	1m12	422	hd5	Y	0
7	b	1m12	437	hd3	Y	0
7	b	1m12	297	hd4	Y	0
7	b	1m12	344	Adv	Y	0
7	b	1m12	297	FreqP	Y	0
7	b	1m12	422	VN	Y	0
7	b	1m12	437	Det+CL	Y	0
7	b	1m16	390	Adv	Y	0
7	b	1m16	406	hd4	Y	0
7	b	1m16	329	Det+CL	Y	0
7	b	1m16	344	VN	Y	0
7	b	1m16	390	hd2	Y	0
7	b	1m16	359	DE	Y	0
7	b	1m16	1375	hd1	Y	0
7	b	1m16	407	head	Y	0
7	b	1m16	984	FreqP	Y	0
7	b	1m16	422	hd3	Y	0
7	b	1m16	1250	hd5	Y	0
7	b	1m20	406	hd1	N	1
7	b	1m20	500	FreqP	N	1
7	b	1m20	375	hd4	N	1
7	b	1m20	312	Det+CL	N	1
7	b	1m20	547	hd3	N	1
7	b	1m20	1000	hd5	N	1
7	b	1m20	344	hd2	N	1
7	b	1m20	328	VN	N	1
7	b	1m20	344	Adv	N	1
7	b	1m20	328	DE	N	1
7	b	1m20	313	head	N	1
7	b	1m24	344	hd1	Y	0
7	b	1m24	718	Adv	Y	0
7	b	1m24	516	hd5	Y	0
7	b	1m24	515	DE	Y	0
7	b	1m24	344	head	Y	0
7	b	1m24	750	FreqP	Y	0
7	b	1m24	265	hd2	Y	0
7	b	1m24	312	hd4	Y	0
7	b	1m24	407	hd3	Y	0
7	b	1m24	438	Det+CL	Y	0
7	b	1m24	469	VN	Y	0
7	b	1m4	390	VN	Y	0
7	b	1m4	406	hd4	Y	0
7	b	1m4	360	hd3	Y	0
7	b	1m4	375	hd1	Y	0
